LIB,Filename,Entry-point,add-key,taint-analysis,ept3,2-generatebpl,2-product,2-verify,ept7,2-s-generatebpl,2-s-product,2-s-verify,ept11,3-generatebpl,3-product,3-verify,ept15,3-s-generatebpl,3-s-product,3-s-verify,ept19,1+2-addkey,1+2-taint-analysis,1+2-generatebpl,1+2-product,1+2-verify,ept25,1+2-s-addkey,1+2-s-taint-analysis,1+2-s-generatebpl,1+2-s-product,1+2-s-verify,ept31,1+3-addkey,1+3-taint-analysis,1+3-generatebpl,1+3-product,1+3-verify,ept37,1+3_s-addkey,1+3_s-taint-analysis,1+3_s-generatebpl,1+3_s-product,1+3_s-verify,ept43,ept9
hacl,HMAC,Hacl_HMAC_compute_sha2_512,0.3512425422668457,116.68110585212708,,,,,,,,,,,,,,,,,,0.4344363212585449,122.41584753990172,35.001163959503174,30.22812557220459,1.181814670562744,,,,,,,,0.358478307723999,116.45071077346802,32.88670039176941,29.705514907836918,0.8962821960449219,,,,,,,,
HACL,ChaCha20,Hacl_Chacha20_chacha20_decrypt,0.0176231861114501,0.1173944473266601,,1.650496482849121,6.927226305007935,18.979346990585327,,1.6803922653198242,6.990174770355225,28.855560779571533,,1.5884795188903809,6.954487085342407,21.96302795410156,,1.6127331256866455,6.968281507492065,246.29741311073303,,0.0163362026214599,0.100562572479248,1.76515531539917,6.847324848175049,17.070156574249268,,0.0171771049499511,0.1024680137634277,1.724148511886597,6.9063568115234375,20.668052911758423,,0.0244247913360595,0.1074514389038086,1.74772047996521,6.736726760864258,18.6487033367157,,0.021989107131958,0.1082942485809326,1.8433260917663572,6.719026565551758,19.63956952095032,,
HACL,ChaCha20,Hacl_Chacha20_chacha20_encrypt,0.014204978942871,0.1290431022644043,,1.637166976928711,7.164280414581299,19.849292039871216,,1.5792818069458008,7.09870719909668,25.24464726448059,,1.5972063541412354,6.889081716537476,22.16259980201721,,1.611283540725708,6.875016212463379,74.15488886833191,,0.0133631229400634,0.1209552288055419,1.8089616298675537,6.87895131111145,17.477814197540283,,0.0129997730255126,0.1236610412597656,1.7510473728179932,6.846775054931641,20.0573468208313,,0.0186128616333007,0.1270103454589843,1.7524352073669434,6.867262601852417,18.48267865180969,,0.0195498466491699,0.1182696819305419,1.794729471206665,6.906642436981201,19.23802065849304,,
HACL,Curve25519-64,Hacl_Curve25519_64_ecdh,0.0262749195098876,0.0798010826110839,,1.455726146697998,5.983116865158081,1.523712396621704,,1.4401321411132812,5.86945652961731,1.553647518157959,,1.423159122467041,5.953819036483765,1.560401439666748,,1.4461970329284668,5.916144847869873,1.5243337154388428,,0.015704870223999,0.0878481864929199,1.5728979110717771,6.176450729370117,1.3994011878967283,,0.0232157707214355,0.0793013572692871,1.479395627975464,5.849697589874268,1.386747121810913,,0.0275309085845947,0.0789175033569336,1.480560302734375,5.901722192764282,1.388371229171753,,0.016038179397583,0.0759620666503906,1.5398526191711426,5.89796781539917,1.4120428562164309,,
HACL,Curve25519-64,Hacl_Curve25519_64_scalarmult,0.0115299224853515,0.0758664608001709,,1.4445090293884275,5.921422719955444,1.4619591236114502,,1.4127848148345947,5.875188112258911,1.513087511062622,,1.4320266246795654,5.936431646347046,1.539283037185669,,1.4284145832061768,5.841533660888672,1.530501127243042,,0.0162301063537597,0.0747115612030029,1.4578065872192385,5.878130435943604,1.4105236530303955,,0.0153698921203613,0.0866515636444091,1.4424066543579102,5.998111724853516,1.5246295928955078,,0.0146739482879638,0.0747132301330566,1.460615634918213,5.956916332244873,1.4404172897338867,,0.0180873870849609,0.0736713409423828,1.5110421180725098,5.823052883148193,1.4523682594299316,,
HACL,Curve25519-64,Hacl_Curve25519_64_secret_to_public,0.0183725357055664,0.0806586742401123,,1.422046184539795,5.955747604370117,1.4491565227508545,,1.4263453483581543,6.174950838088989,1.6823780536651611,,1.3896584510803225,6.2114338874816895,1.6589014530181885,,1.4239072799682615,6.151535511016846,1.7352633476257324,,0.0151939392089843,0.0794050693511962,1.47873854637146,5.96213436126709,1.4424035549163818,,0.0179486274719238,0.0755469799041748,1.517744779586792,6.221881628036499,1.4971771240234375,,0.0109972953796386,0.0941255092620849,1.507009744644165,6.101865291595459,1.4977741241455078,,0.0145027637481689,0.0729618072509765,1.4764184951782229,6.104681730270386,1.4613051414489746,,
HACL,Poly1305,Hacl_Poly1305_32_poly1305_mac,0.027501106262207,0.0679810047149658,,1.547252893447876,6.154618501663208,1.179675579071045,,1.5710563659667969,6.242410659790039,1.2733266353607178,,1.538251876831055,6.237471580505371,1.5047307014465332,,1.542046308517456,6.258538722991943,1.865135908126831,,0.0171875953674316,0.0692579746246337,1.6594586372375488,6.044932842254639,1.22529935836792,,0.0246086120605468,0.0648248195648193,1.6377086639404297,6.17594575881958,1.1822571754455566,,0.0126099586486816,0.0700464248657226,1.642082452774048,6.151867628097534,1.110733985900879,,0.0156333446502685,0.0696611404418945,1.6770401000976562,6.088373184204102,1.1757667064666748,,
HACL,Poly1305,Hacl_Poly1305_128_poly1305_mac,0.0079209804534912,0.0350599288940429,,1.1001617908477783,5.034902334213257,0.857457160949707,,1.0736474990844729,5.103703498840332,0.8481638431549072,,1.0577161312103271,5.134608268737793,0.8588204383850098,,1.0907258987426758,5.02424430847168,0.8564457893371582,,0.0083620548248291,0.0296876430511474,1.0342075824737549,5.036869287490845,0.8344805240631104,,0.0072906017303466,0.0297491550445556,1.0487940311431885,5.18280816078186,0.8405604362487793,,0.0087521076202392,0.0369846820831298,1.0606966018676758,5.03615927696228,0.8116874694824219,,0.0086321830749511,0.0371677875518798,1.045802354812622,5.090070486068726,0.8352396488189697,,
HACL,Poly1305,Hacl_Poly1305_256_poly1305_mac,0.0064458847045898,0.0317041873931884,,1.0693769454956057,5.012510299682617,0.7986981868743896,,1.0580298900604248,4.984594345092773,0.8376104831695557,,1.0602762699127195,5.019186019897461,0.8500959873199463,,1.024780035018921,5.025012254714966,0.8666441440582275,,0.0076103210449218,0.0283913612365722,1.0228538513183594,5.499622583389282,0.8237884044647217,,0.0072288513183593,0.0394790172576904,1.04764723777771,5.005758762359619,0.8509576320648193,,0.0049858093261718,0.0361526012420654,1.058868646621704,5.001161813735962,0.8605942726135254,,0.0062229633331298,0.0352041721343994,1.0736076831817627,4.994232177734375,0.8578710556030273,,
hacl,curve25519-51,Hacl_Curve25519_51_ecdh,0.036586046218872,0.6124117374420166,,,,,,,,,,,,,,,,,,0.033109426498413,0.6633241176605225,4.905959844589233,20.48451852798462,13450.595628976822,,,,,,,,0.033437967300415,0.6162068843841553,4.762248516082764,18.94365882873535,11490.951168060305,,,,,,,,
hacl,curve25519-51,Hacl_Curve25519_51_scalarmult,0.0349936485290527,0.5857186317443848,,,,,,,,,,,,,,,,,,0.0357642173767089,0.6300003528594971,4.732136964797974,19.363370656967163,9804.70494890213,,,,,,,,0.0365402698516845,0.6022260189056396,4.613674879074097,18.617436170578003,11282.392539024351,,,,,,,,
hacl,curve25519-51,Hacl_Curve25519_51_secret_to_public,0.0309231281280517,0.58412766456604,,,,,,,,,,,,,,,,,,0.0320689678192138,0.5978326797485352,4.58722448348999,19.5015721321106,9943.102454423904,,,,,,,,0.0353398323059082,0.614922285079956,4.7073376178741455,19.191606998443604,11315.473841905594,,,,,,,,
curve25519-donna,portable-c,curve25519_donna,0.0312457084655761,0.5557680130004883,,1.8708243370056152,11.054982900619509,3661.524621486664,,1.9498076438903809,11.564416408538818,3823.574756383896,,1.9567646980285645,11.525211811065674,3688.047492980957,,1.910932540893555,10.75906777381897,3762.700949907303,,0.0198090076446533,0.5305590629577637,2.3606927394866943,11.33933711051941,65.43734741210938,,0.0309345722198486,0.555016040802002,2.4184272289276123,12.017794370651243,74.13180208206177,,0.0326185226440429,0.606959342956543,2.4473140239715576,11.571651697158812,86.90269184112549,,0.0270836353302001,0.5571906566619873,2.421706199645996,11.052779197692873,87.40830397605896,,
